Record;Global;Difusa;Directa;
123887;-1.604161;-1.397007;-0.2835904;
123888;-1.604161;-1.495961;-0.0708976;
123889;-1.604161;-1.746258;-0.2835905;
123890;-1.604161;-1.746258;-0.3544881;
123891;-1.604161;-1.746258;-0.3544881;
123892;-1.604161;-1.746258;-0.354488;
123893;-1.604161;-1.746258;-0.5671809;
123894;-1.637581;-1.746258;-0.6380785;
123895;-1.904941;-1.746258;-0.9216688;
123896;-2.312665;-1.746258;-0.8507712;
123897;-2.406241;-1.746258;-0.4962832;
123898;-2.406241;-1.746258;-0.5671809;
123899;-2.406241;-1.746258;-0.7798738;
123900;-2.406241;-1.746258;-0.3544881;
123901;-2.406241;-1.746258;-0.3544881;
123902;-2.406241;-1.746258;-0.7089761;
123903;-2.406241;-1.746258;-1.347055;
123904;-2.406241;-1.746258;-1.559747;
123905;-2.406241;-1.746258;-1.48885;
123906;-2.038621;-1.746258;-0.4962832;
123907;-1.604161;-1.42029;-0.8507712;
123908;-1.457113;-1.076859;-1.559748;
123909;-0.8822885;-1.047755;-2.835905;
123910;-0.8020804;-0.8032789;-2.9777;
123911;-0.8020804;-0.6985034;-2.552314;
123912;-0.8020804;-0.6985034;-1.630645;
123913;-0.8020804;-0.6985034;-2.623211;
123914;-0.8020804;-0.6985034;-1.205259;
123915;-0.8020804;-0.6985033;-0.7798736;
123916;-0.8020803;-0.6985033;-0.2835904;
123917;-0.8020803;-0.6985033;-1.985133;
123918;-0.4545122;-0.6985033;-2.126928;
123919;-0.4010401;-0.6985033;-3.048597;
123920;-0.4010401;-0.6985033;-2.197826;
123921;-0.4010401;-0.6985033;-1.630645;
123922;-0.4010401;-0.6985033;-0.354488;
123923;-0.4010401;-0.6985033;-0.8507712;
123924;-0.4879322;-0.6985033;-0.8507712;
123925;-0.8020803;-0.6985033;-0.708976;
123926;-0.8020803;-0.8673082;-0.354488;
123927;-0.8020803;-1.047755;-0.1417952;
123928;-0.8421843;-1.047755;0;
123929;-1.3368;-1.047755;0;
123930;-1.604161;-1.08268;-0.2126928;
123931;-1.604161;-1.338798;0;
123932;-1.604161;-1.397007;-0.354488;
123933;-1.604161;-1.397007;-0.2835904;
123934;-1.604161;-1.397007;-0.1417952;
123935;-1.604161;-1.397007;-0.4962834;
123936;-1.604161;-1.426111;-0.1417952;
123937;-1.604161;-1.408648;0;
123938;-1.604161;-1.397007;-0.1417952;
123939;-1.604161;-1.315515;-0.2835904;
123940;-1.597477;-1.047755;-0.5671808;
123941;-1.296697;-1.047755;-0.708976;
123942;-1.203121;-1.047755;-1.276157;
123943;-1.223173;-1.047755;-1.347054;
123944;-1.450429;-1.047755;-1.205259;
123945;-1.604161;-1.047755;-0.6380784;
123946;-1.604161;-1.047755;-0.354488;
123947;-1.604161;-1.274769;-0.354488;
123948;-1.604161;-1.397007;-1.063464;
123949;-1.604161;-1.397007;-0.9216688;
123950;-1.604161;-1.397007;-0.9216688;
123951;-1.604161;-1.397007;-1.347054;
123952;-1.604161;-1.397007;-1.347054;
123953;-1.604161;-1.397007;-1.347054;
123954;-1.604161;-1.397007;-1.417952;
123955;-1.604161;-1.397007;-1.205259;
123956;-1.604161;-1.280589;-1.985133;
123957;-1.604161;-1.047755;-2.410518;
123958;-1.604161;-1.053576;-2.056031;
123959;-1.604161;-1.105963;-1.063464;
123960;-1.604161;-1.332977;-0.5671808;
123961;-1.604161;-1.397007;-0.1417952;
123962;-1.604161;-1.397007;-0.2126928;
123963;-1.604161;-1.472678;-0.0708976;
123964;-1.791313;-1.728796;-0.2126928;
123965;-1.998517;-1.746258;-0.6380784;
123966;-1.978465;-1.69387;-0.8507712;
123967;-1.657633;-1.414469;-0.4962832;
123968;-1.624213;-1.466857;-0.6380784;
123969;-1.858153;-1.734616;-0.354488;
123970;-2.005201;-1.746258;-0.7798736;
123971;-2.138881;-1.746258;-0.6380785;
123972;-2.372821;-1.746258;-0.6380786;
123973;-2.40625;-1.746265;-0.5671809;
123974;-2.406274;-1.746282;-0.7798738;
123975;-2.359483;-1.746281;-0.8507715;
123976;-2.058696;-1.746277;-0.6380787;
123977;-2.005232;-1.746286;-0.4253858;
123978;-1.757932;-1.746297;-0.07089762;
123979;-1.604198;-1.746299;-0.6380903;
123980;-1.6042;-1.746301;-0.2835999;
123981;-1.6042;-1.734659;-0.4962983;
123982;-1.604201;-1.443609;-0.283598;
123983;-1.604213;-1.397052;-0.3544959;
123984;-1.604221;-1.397059;-0.1417982;
123985;-1.604231;-1.397068;-0.2835952;
123986;-1.604236;-1.38543;-0.5671905;
123987;-1.577507;-1.065273;-0.2126959;
123988;-1.136342;-1.047812;-0.3544928;
123989;-0.8021269;-1.047816;-0.3544919;
123990;-0.8021277;-1.024532;-0.8507805;
123991;-0.8021206;-0.7625714;-1.630659;
123992;-0.8021196;-0.6985375;-1.417964;
123993;-0.8021284;-0.6985452;-0.9926038;
123994;-0.802129;-0.6985456;-1.276208;
123995;-0.5681792;-0.6985512;-0.7089987;
123996;-0.4010678;-0.6985514;-0.6380984;
123997;-0.4010696;-0.4482392;-0.7089941;
123998;-0.4010702;-0.3492778;-0.7089961;
123999;-0.4010735;-0.3492807;-0.9926196;
124000;-0.4010734;-0.3492806;-2.481561;
124001;-0.4010729;-0.5297416;-1.914381;
124002;-0.4010732;-0.6985608;-0.8508371;
124003;-0.661772;-0.698562;-0.7090426;
124004;-0.802151;-0.6985648;-1.276269;
124005;-0.8021573;-0.6985703;-0.7799321;
124006;-0.802155;-0.6985683;-0.2836096;
124007;-0.8021516;-0.6985653;-0.3545093;
124008;-0.7954689;-0.698567;-0.5672106;
124009;-0.4077626;-0.6403549;-1.559822;
124010;-0.4010755;-0.2968903;-2.694224;
124011;-0.04010735;0;-2.694213;
124012;0.3475946;0;-2.5524;
124013;0.4010693;0;-1.559795;
124014;0.4010667;0;-1.417991;
124015;0.4010654;0;-1.772484;
124016;0.4010629;0;-1.559781;
124017;0.401062;0;-1.41798;
124018;0.4010595;0.01164231;-1.205279;
124019;0.4010589;0.1280649;-1.772468;
124020;0.4010588;0.2153819;-0.9926035;
124021;0.4010588;0.01746339;-0.4254052;
124022;0.4010581;0;-0.5672023;
124023;0.3676365;-0.02328448;-0.1418004;
124024;-0.2807398;-0.4249405;-0.1417994;
124025;-0.4010567;-0.6985321;-0.2835988;
124026;-0.5815303;-0.6985298;0;
124027;-0.8021103;-0.6985294;0;
124028;-0.4478435;-0.6985271;-0.1417979;
124029;-0.4010535;-0.6985265;-0.2835957;
124030;-0.4010523;-0.6985244;-0.2835946;
124031;-0.4077361;-0.6985237;-0.212696;
124032;-0.6884706;-0.6985218;-0.2126954;
124033;-0.8021008;-0.698521;-0.07089847;
124034;-0.802099;-0.6985195;-0.2835933;
124035;-0.4211015;-0.6985186;-0.3544911;
124036;-0.4010482;-0.4132894;-0.1417964;
124037;-0.06684151;-0.08149369;-0.2835924;
124038;0.3676266;0;-0.9216747;
124039;0.1269982;0;-0.7798778;
124040;-0.26068;-0.2677636;-0.5671837;
124041;-0.4010456;-0.4074658;-0.4253876;
124042;-0.4010453;-0.6926912;-0.3544895;
124043;-0.4010448;-0.6985113;-0.07089787;
124044;-0.6550395;-0.6985109;-0.2126936;
124045;-0.7954041;-0.6985101;-0.1417957;
124046;-0.8020878;-0.6985099;0;
124047;-0.8020869;-0.698509;-0.07089777;
124048;-0.8020868;-0.6985089;0;
124049;-0.8020859;-0.6985081;0;
124050;-0.8020858;-0.698508;0;
124051;-0.8020849;-0.6985072;0;
124052;-0.8020849;-0.6985072;0;
124053;-0.8020841;-0.6985065;-0.1417954;
124054;-0.8020841;-0.6985065;-0.1417954;
124055;-0.8020836;-0.6985061;-0.07089766;
124056;-0.8020834;-0.698506;-0.3544883;
124057;-0.802083;-0.6985055;-0.5671812;
124058;-0.8020828;-0.6985055;-0.779874;
124059;-0.8020824;-0.6985052;-0.9216692;
124060;-0.8020824;-0.7392512;-0.9216692;
124061;-0.8020821;-0.6985048;-0.4962834;
124062;-0.8020821;-0.6985047;-0.7798738;
124063;-0.8020818;-0.6985045;-1.205259;
124064;-0.8020817;-0.6985044;-1.347055;
124065;-0.8020815;-0.6985043;-1.843338;
124066;-0.8020813;-0.6985042;-1.559747;
124067;-0.8020812;-0.6985041;-2.197826;
124068;-0.8020811;-0.698504;-1.205259;
124069;-0.8020811;-0.6985039;-0.567181;
124070;-0.802081;-0.6985039;-1.20526;
124071;-0.802081;-0.7508917;-0.992567;
124072;-0.8020883;-0.6985102;-1.843339;
124073;-0.8020919;-0.6985133;-1.559748;
124074;-0.8020903;-0.698512;-2.056032;
124075;-0.8020897;-0.6985114;-1.843339;
124076;-0.802097;-0.6985177;-0.8507716;
124077;-0.8020988;-0.6985193;-1.417953;
124078;-0.8020956;-0.6985166;-1.48885;
124079;-0.7753586;-0.6985161;-0.9216691;
124080;-0.8020974;-0.6985181;-1.063497;
124081;-0.8020975;-0.6985182;-1.205299;
124082;-0.8020983;-0.6985189;-0.8507939;
124083;-0.8020983;-0.6985189;-0.8507935;
124084;-0.8020982;-0.6985188;-1.063487;
124085;-0.802098;-0.6985186;-0.7089905;
124086;-0.8020973;-0.698518;-0.6380892;
124087;-0.802097;-0.6985178;-0.283595;
124088;-0.802096;-0.6985169;-0.1417971;
124089;-0.8020956;-0.6985166;-0.2835941;
124090;-0.8020946;-0.6985158;-0.1417968;
124091;-0.8020942;-0.6985153;-0.0708984;
124092;-0.8020933;-0.6985145;-0.1417965;
124093;-0.8020927;-0.698514;-0.2126948;
124094;-0.8020918;-0.6985133;0;
124095;-0.8020913;-0.6985128;0.07089815;
124096;-0.8020906;-0.6985121;0;
124097;-0.8020899;-0.6985115;0;
124098;-0.8020893;-0.7043321;0;
124099;-0.8020952;-0.7858309;0;
124100;-0.802099;-0.9430014;0;
124101;-0.9090516;-1.047786;0;
124102;-1.009318;-1.047789;0;
124103;-1.203155;-1.047785;0;
124104;-1.209837;-1.047783;-0.07089778;
124105;-1.216529;-1.04779;0;
124106;-1.290058;-1.047792;0;
124107;-1.443787;-1.047786;-0.07089773;
124108;-1.597522;-1.047785;-0.07089773;
124109;-1.604198;-1.047779;0;
124110;-1.604198;-1.047779;-0.0708977;
124111;-1.604212;-1.047789;-0.07089768;
124112;-1.604213;-1.047789;-0.07089768;
124113;-1.604224;-1.047796;-0.4962836;
124114;-1.604225;-1.047797;-0.212693;
124115;-1.604233;-1.047802;-0.1417953;
124116;-1.604237;-1.047805;-0.2126929;
124117;-1.604252;-1.047814;-0.4253999;
124118;-1.604258;-1.047818;-0.7089998;
124119;-1.604274;-1.047829;-0.8508223;
124120;-1.604279;-1.047832;-0.3545068;
124121;-1.604289;-1.047839;-0.5672081;
124122;-1.604296;-1.047844;-0.8508171;
124123;-1.604308;-1.047851;-0.7799293;
124124;-1.577574;-1.047854;-0.2836086;
124125;-1.470625;-1.047858;-0.4254099;
124126;-1.20993;-1.047863;-0.1418033;
124127;-1.156458;-1.047868;-0.1418064;
124128;-0.8422808;-1.030411;-0.4963285;
124129;-0.8021761;-0.7393375;-0.4963309;
124130;-0.8021824;-0.6985921;-0.7799575;
124131;-0.8021855;-0.6985949;-0.9926757;
124132;-0.8021923;-0.6986008;-0.2836248;
124133;-0.467947;-0.5414172;-0.5672496;
124134;-0.2206042;-0.07568201;-1.701716;
124135;0.4010992;0.1746515;-3.616128;
124136;0.4011013;0.3609484;-3.970697;
124137;0.6083375;0.6753234;-3.332556;
124138;0.8022038;0.6986108;-4.041527;
124139;0.641763;0.5763539;-3.970617;
124140;0.4011007;0.2736217;-2.694299;
124141;0.4011005;0;-1.063539;
124142;0.3543037;0;-0.2836065;
124143;-0.187179;-0.09896872;-1.134424;
124144;-0.4010959;-0.3784085;-0.9926113;
124145;-0.4010954;-0.5879879;-0.2127018;
124146;-0.4010931;-0.3492977;-0.1418003;
124147;-0.3676682;-0.203757;-0.5671987;
124148;-0.1671209;0;-1.488892;
124149;-0.3275563;-0.01164318;-0.8507941;
124150;-0.3944027;-0.02910774;-0.8507908;
124151;-0.4010865;-0.3085411;-0.9216887;
124152;-0.401085;-0.5414006;-0.6380901;
124153;-0.4010814;-0.698575;-0.3544942;
124154;-0.4010772;-0.6985677;-0.07089864;
124155;-0.4010738;-0.5122797;0;
124156;-0.3609636;-0.2736013;-1.488867;
124157;0.3275411;0;-1.772459;
124158;0.4010708;0.1455326;-3.332219;
124159;0.4077553;0.3492783;-2.906826;
124160;0.7486654;0.3609209;-2.694129;
124161;0.5481275;0.3492763;-2.90689;
124162;0.4010677;0.1164252;-1.630708;
124163;0.381014;0;-0.2836069;
124164;-0.147058;-0.1804589;-0.3545108;
124165;-0.401071;-0.3725637;-0.2127037;
124166;-0.4010715;-0.6927366;0;
124167;-0.5414428;-0.6985531;0;
124168;-0.8021372;-0.6985528;0;
124169;-0.802131;-0.6985474;0;
124170;-0.8021306;-0.6985471;0;
124171;-0.8021252;-0.6985424;0;
124172;-0.8021244;-0.6985417;0;
124173;-0.8021196;-0.6985375;-0.07089911;
124174;-0.8021207;-0.6985385;-0.07089911;
124175;-0.8021253;-0.6985425;0;
124176;-0.8021235;-0.6985409;-0.1417976;
124177;-0.8021185;-0.6985365;-0.2835943;
124178;-0.8021165;-0.6985348;0;
124179;-0.8021126;-0.6985313;-0.3544919;
124180;-0.7820621;-0.6985334;0;
124181;-0.8021184;-0.6985365;-0.1417964;
124182;-0.8021154;-0.6985338;-0.2126946;
124183;-0.8021119;-0.6985308;0;
124184;-0.8021119;-0.6985307;0;
124185;-0.8021118;-0.6985306;-0.212701;
124186;-0.8021207;-0.6985384;-0.07090034;
124187;-0.8021266;-0.6985435;0;
124188;-0.8021259;-0.6985429;-0.1418025;
124189;-0.8021256;-0.6985426;-0.1418025;
124190;-0.8021238;-0.698541;0;
124191;-0.8021231;-0.6985406;-0.07090051;
124192;-0.8021334;-0.6985495;-0.07090227;
124193;-0.8021361;-0.6985518;-0.07090227;
124194;-0.8021432;-0.698558;-0.2127041;
124195;-0.8021443;-0.698559;-0.1418027;
124196;-0.8021489;-0.6985629;-0.1418012;
124197;-0.8021492;-0.6985633;-0.354503;
124198;-0.6082901;-0.6985559;-0.1418;
124199;-0.4010701;-0.4016694;-0.4963;
124200;-0.3810132;-0.1629948;-0.9216937;
124201;0.233955;0;-0.9925925;
124202;0.401063;0;-1.488882;
124203;0.4010629;0;-2.268783;
124204;0.4010625;0.02910592;-2.481541;
124205;0.4010636;0.005821246;-1.772525;
124206;0.4010667;0;-0.5672036;
124207;0.4010676;0;0;
124208;0.4010695;0.03492771;-0.1417998;
124209;0.4010701;0;-0.1417998;
124210;0.1938511;0;0;
124211;-0.3275405;-0.2328517;-0.07089945;
124212;-0.3475934;-0.02328513;-0.07090142;
124213;0.04679237;0;-0.2836104;
124214;0.401075;0;-0.9926421;
124215;0.1270072;0;-0.4254159;
124216;-0.2205931;-0.02328566;-0.2127058;
124217;-0.2473312;-0.06403545;-0.07090192;
124218;-0.300808;-0.261963;-0.1418068;
124219;-0.4010757;-0.3492826;-0.1418045;
124220;-0.4010751;-0.506459;-0.1418045;
124221;-0.4010729;-0.6985603;-0.3545066;
124222;-0.6283466;-0.6985593;0;
124223;-0.8021394;-0.6985548;-0.0709006;
124224;-0.8021386;-0.7742307;0;
124225;-0.8021377;-1.04783;-0.0709006;
124226;-1.08957;-1.04783;0;
124227;-1.303469;-1.047826;0;
124228;-1.597584;-1.047826;-0.1418021;
124229;-1.604262;-1.047821;0;
124230;-1.597579;-1.047822;-0.1418013;
124231;-1.59759;-1.047829;-0.2836001;
124232;-1.604272;-1.047827;-0.4254002;
124233;-1.60426;-1.04782;-0.4253972;
124234;-1.604257;-1.047818;-0.4962949;
124235;-1.604247;-1.047812;-0.4962941;
124236;-1.604244;-1.047809;-0.283596;
124237;-1.597551;-1.047804;-0.9925838;
124238;-1.503975;-1.047807;-0.56719;
124239;-1.25666;-1.047811;-0.4253916;
124240;-1.1965;-1.04781;-0.6381003;
124241;-0.9892837;-1.047809;-0.9926105;
124242;-0.8088107;-0.9837816;-1.063506;
124243;-0.8021302;-0.7218316;-1.914303;
124244;-0.8021335;-0.6985495;-1.559796;
124245;-0.8021356;-0.6985514;-2.977784;
124246;-0.8021307;-0.6985472;-3.403169;
124247;-0.8021282;-0.698545;-2.126976;
124248;-0.8021352;-0.6985511;-2.694231;
124249;-0.8021377;-0.6985533;-2.127037;
124250;-0.8021469;-0.6985611;-1.70166;
124251;-0.8021491;-0.6985632;-1.843474;
124252;-0.8021548;-0.6985682;-1.41804;
124253;-0.8021557;-0.6985689;-1.914349;
124254;-0.802159;-0.6985718;-1.701624;
124255;-0.8021592;-0.698572;-1.276217;
124256;-0.8021603;-0.698573;-0.7799031;
124257;-0.8021603;-0.6985729;-1.559805;
124258;-0.8021601;-0.6985728;-0.8507969;
124259;-0.8021606;-0.6985732;-0.779899;
124260;-0.8021641;-0.6985763;-0.4963116;
124261;-0.8021656;-0.6985775;-0.9217278;
124262;-0.802171;-0.6985823;-1.063548;
124263;-0.8021733;-0.6985842;-0.7090344;
124264;-0.8021793;-0.6985894;-0.7799487;
124265;-0.8021822;-0.6985919;-0.5672364;
124266;-0.802188;-0.698597;-0.5672433;
124267;-0.8021916;-0.6986001;-1.134494;
124268;-0.8021968;-0.7102481;-0.9217806;
124269;-0.8021983;-0.7277146;-1.134489;
124270;-0.8022;-0.8150421;-0.9217582;
124271;-0.8022025;-1.036271;-0.4254298;
124272;-0.8022047;-1.047917;-0.9926762;
124273;-0.8088931;-1.047922;-0.8508708;
124274;-0.8222656;-1.047925;-1.347218;
124275;-0.8022142;-1.04793;-1.134505;
124276;-0.8022162;-1.042111;-0.9217891;
124277;-0.8022204;-0.8965689;-0.7090725;
124278;-0.802222;-0.6986266;-1.205425;
124279;-0.8022264;-0.6986305;-1.418153;
124280;-0.8022274;-0.6986314;-1.914509;
124281;-0.802232;-0.6986353;-1.134529;
124282;-0.7821769;-0.6986359;-2.269058;
124283;-0.7821811;-0.6986398;-2.198158;
124284;-0.5816221;-0.69864;-2.269066;
124285;-0.4345475;-0.6986437;-1.559988;
124286;-0.401121;-0.6986439;-1.063628;
124287;-0.4011227;-0.698647;-1.276356;
124288;-0.4011225;-0.6986467;-0.6381782;
124289;-0.4011216;-0.4191871;-0.7799712;
124290;-0.4011216;-0.3493225;-1.205412;
124291;-0.4011215;-0.3435004;-0.7799775;
124292;-0.4011209;-0.3376779;-1.347228;
124293;-0.3610073;-0.1164402;-0.6381463;
124294;0.193874;0;-0.3545266;
124295;0.4011183;0;-0.9217779;
124296;0.4011183;0.2328798;-1.772657;
124297;0.4011184;0.3493198;-0.9926932;
124298;0.4880278;0.34932;-0.9217903;
124299;0.7888674;0.5006925;-0.2127216;
124300;0.8022392;0.6986417;-0.1418152;
124301;0.8022402;0.6986425;-0.1418152;
124302;0.8022384;0.6986409;-0.6381565;
124303;0.8022372;0.6986399;-0.2836224;
124304;0.8022295;0.6986332;-0.2836247;
124305;0.8022257;0.6986298;-0.3545318;
124306;0.8022279;0.6986317;-0.2127203;
124307;0.9158777;0.6986324;-0.8508835;
124308;1.270193;0.8325354;-0.7799597;
124309;1.604454;1.047946;-0.9217662;
124310;1.604445;1.047941;-1.276266;
124311;1.744833;1.228418;-1.063554;
124312;2.29297;1.618452;-1.418051;
124313;2.794345;2.025973;-0.8508286;
124314;3.736885;2.776942;-1.134461;
124315;4.699517;3.487187;-1.205364;
124316;5.381379;3.842308;-1.205343;
124317;5.615344;3.877233;-1.418056;
124318;5.628663;4.232316;-1.27627;
124319;6.430859;4.791201;-0.7090402;
124320;7.353422;5.501475;-0.5672399;
124321;8.349483;6.258296;-0.6381405;
124322;9.780076;7.364428;-0.4254211;
124323;11.10366;8.435594;-0.4254235;
124324;12.20661;9.215648;-0.709047;
124325;12.89521;9.79785;-1.630816;
124326;13.60389;10.23453;-1.276301;
124327;14.19209;10.74679;-1.418093;
124328;14.82039;11.24739;-1.41808;
124329;15.58911;11.80041;-0.4254273;
124330;16.39794;12.42329;-0.4254305;
124331;17.26041;13.05794;-0.2836212;
124332;18.14958;13.73913;0;
124333;18.99871;14.43202;0;
124334;20.00153;15.20055;-0.07090662;
124335;21.05093;15.96308;0;
124336;22.09373;16.79554;-0.1418097;
124337;23.33691;17.72684;-0.3545184;
124338;24.5535;18.73976;-0.2127102;
124339;25.86345;19.66518;-0.1418045;
124340;27.10678;20.72467;-0.1418045;
124341;28.49036;21.74331;-0.4254219;
124342;29.90083;22.8261;0;
124343;31.22457;23.83335;-0.4963171;
124344;32.54813;24.92777;-0.07090244;
124345;33.94486;25.9346;-0.07090148;
124346;35.24173;26.97668;-0.07090148;
124347;36.57225;27.96071;-0.07090305;
124348;37.9626;28.97359;0;
124349;39.33934;30.02704;0.07090196;
124350;40.95692;31.18542;3.04877;
124351;43.089;32.39021;4.254065;
124352;44.34555;33.57766;4.254051;
124353;45.72894;34.72423;4.254023;
124354;47.0924;35.80685;4.254009;
124355;48.31538;36.88358;2.906892;
124356;49.57854;37.88467;2.056086;
124357;50.89513;38.94977;0.2126981;
124358;52.47909;40.18369;0;
124359;54.38393;41.62136;0;
124360;56.5561;43.29766;0;
124361;58.93554;45.10791;0;
124362;61.52879;47.05196;0;
124363;64.20905;49.1067;0;
124364;66.91589;51.22536;0;
124365;69.61621;53.28594;0;
124366;72.32304;55.34637;0;
124367;75.17043;57.51756;0;
124368;78.05103;59.67693;0.1417961;
124369;80.90512;61.8947;0.07089807;
124370;83.65202;63.92601;0.7089797;
124371;85.9246;65.72468;0.3544899;
124372;87.86998;67.1685;0;
124373;89.42071;68.32106;0.3545007;
124374;90.93812;69.36892;2.977788;
124375;92.32841;70.35849;4.253979;
124376;93.75881;71.34805;4.253957;
124377;95.08894;72.60536;0.99259;
124378;97.10747;74.18861;0;
124379;99.83456;76.28413;0;
124380;103.3169;78.97916;0;
124381;107.6481;82.32034;0;
124382;112.8215;86.21448;0;
124383;118.6634;90.63252;0;
124384;125.0532;95.50455;0.07089829;
124385;131.6236;100.5396;0.1417964;
124386;138.107;105.4873;0.07089815;
124387;144.1426;110.1556;0;
124388;149.7973;114.3407;2.410533;
124389;154.2888;117.9554;0.7798784;
124390;157.7711;120.8018;0;
124391;160.3643;122.7808;0;
124392;161.8815;124.0147;0;
124393;162.7837;124.62;0;
124394;162.8237;124.6548;1.843343;
124395;162.4225;123.8572;4.253867;
124396;159.8959;121.8548;4.253867;
124397;154.709;118.4204;4.182968;
124398;149.3149;114.6077;0.6380798;
124399;145.0971;111.4352;0.4253864;
124400;142.9382;109.3455;4.112068;
124401;145.0502;108.6178;7.798746;
124402;146.4004;108.5537;10.70555;
124403;142.9781;108.3266;4.253862;
124404;144.9298;109.2172;4.395657;
124405;149.007;110.4803;12.12351;
124406;164.8548;112.2266;36.22872;
124407;153.044;113.0356;12.1944;
